transaction_id,investor_id,scheme_code,transaction_type,transaction_date,amount,nav_at_transaction,units
TXN400988,INV0166,120841,Redemption,2021-11-16,50000,105.6572,473.2285
TXN525581,INV0062,119364,Purchase,2020-09-06,1000,163.4659,6.1175
TXN357516,INV0080,119092,Switch In,2024-06-11,500,35.2327,14.1914
TXN542519,INV0166,118778,Purchase,2021-04-07,5000,129.6,38.5802
TXN243057,INV0008,118632,SIP,2022-02-11,2500,131.0589,19.0754
TXN775591,INV0011,118778,Switch In,2019-03-23,1000,187.8521,5.3233
TXN188006,INV0081,119551,Switch Out,2022-05-05,50000,78.699,635.3321
TXN481088,INV0172,120503,Purchase,2023-06-14,5000,77.4022,64.5976
TXN217369,INV0147,118632,Switch Out,2020-05-09,1000,104.8822,9.5345
TXN969250,INV0149,118778,Switch Out,2021-10-28,25000,90.6755,275.7084
TXN349641,INV0154,120465,Purchase,2022-07-07,500,155.1788,3.2221
TXN712710,INV0189,125497,Switch In,2021-08-24,50000,139.0979,359.4591
TXN251286,INV0028,118989,Redemption,2021-05-26,1000,159.0166,6.2887
TXN528212,INV0066,120841,Switch Out,2019-08-18,5000,169.4071,29.5147
TXN492906,INV0180,120465,Purchase,2022-07-20,10000,186.9068,53.5026
TXN597920,INV0175,118778,Redemption,2022-02-11,5000,103.2592,48.4218
TXN598306,INV0184,118632,SIP,2022-06-16,2500,197.3986,12.6647
TXN735242,INV0009,119551,Purchase,2021-09-08,25000,66.6623,375.0246
TXN503376,INV0080,120841,SIP,2020-05-14,10000,151.4421,66.0318
TXN347864,INV0114,118778,Switch In,2019-02-02,50000,120.7816,413.9703
TXN415504,INV0024,118989,Redemption,2022-05-03,2500,168.8731,14.804
TXN268010,INV0113,119092,SIP,2023-07-23,50000,111.051,450.2436
TXN183985,INV0200,119551,Switch In,2024-04-13,2500,163.2696,15.3121
TXN448884,INV0184,118989,Switch In,2020-02-16,50000,188.1287,265.7755
TXN373646,INV0130,118632,Purchase,2022-12-12,25000,154.49,161.8228
TXN864654,INV0141,118989,SIP,2024-01-31,10000,161.936,61.7528
TXN154629,INV0165,119551,Redemption,2023-12-22,50000,41.4198,1207.1521
TXN520124,INV0052,118632,SIP,2022-07-09,500,64.8428,7.711
TXN216211,INV0041,119364,Redemption,2024-10-16,500,195.6316,2.5558
TXN722871,INV0176,118632,Switch In,2022-08-01,50000,147.8418,338.1993
TXN870883,INV0035,120465,SIP,2020-12-11,5000,125.4463,39.8577
TXN443492,INV0073,119364,Redemption,2019-12-12,50000,92.386,541.2075
TXN290724,INV0101,118989,Switch In,2021-07-08,2500,37.5461,66.5848
TXN685661,INV0166,119551,Switch Out,2021-07-25,500,92.7531,5.3907
TXN307897,INV0068,120503,Redemption,2019-07-23,5000,114.8152,43.5482
TXN549737,INV0154,118989,SIP,2020-09-03,10000,65.9481,151.6344
TXN278386,INV0146,120503,Purchase,2019-02-27,2500,59.4333,42.064
TXN910926,INV0117,118778,Switch In,2020-04-30,5000,116.4308,42.944
TXN313013,INV0049,119092,SIP,2022-03-25,25000,129.6037,192.8957
TXN236523,INV0111,120465,Redemption,2021-06-01,5000,70.786,70.6354
TXN810083,INV0049,120841,Switch In,2021-01-08,25000,129.8562,192.5206
TXN253032,INV0008,118989,SIP,2021-12-08,50000,183.0578,273.1378
TXN572883,INV0064,119092,SIP,2024-02-20,10000,110.4395,90.5473
TXN591658,INV0035,120503,SIP,2023-06-17,500,175.7563,2.8448
TXN502124,INV0182,119092,Switch In,2021-11-15,25000,187.6361,133.2366
TXN684056,INV0016,120503,Purchase,2022-09-25,500,45.707,10.9392
TXN471512,INV0156,119092,Switch Out,2019-07-06,5000,46.288,108.0194
TXN629050,INV0159,119551,Switch In,2022-05-24,2500,110.9275,22.5372
TXN488918,INV0034,118989,Switch Out,2019-06-18,25000,129.9774,192.3411
TXN372935,INV0044,119364,Switch Out,2024-07-11,1000,102.4002,9.7656
TXN238327,INV0023,125497,SIP,2024-12-12,5000,85.4966,58.4819
TXN373055,INV0030,118989,SIP,2019-06-30,1000,138.969,7.1958
TXN975355,INV0072,118632,SIP,2023-10-28,5000,30.3539,164.7235
TXN742705,INV0195,120841,SIP,2024-10-18,2500,194.5725,12.8487
TXN272998,INV0081,125497,Switch In,2020-09-11,5000,69.4534,71.9907
TXN789354,INV0163,118778,Switch In,2019-08-06,50000,185.9068,268.952
TXN157217,INV0059,119092,Redemption,2019-05-27,1000,48.5325,20.6047
TXN271499,INV0181,120465,Switch In,2023-11-23,2500,70.4748,35.4737
TXN142773,INV0114,120503,SIP,2024-06-10,5000,69.9285,71.5016
TXN217955,INV0185,120465,Redemption,2020-05-21,5000,199.346,25.082
TXN313630,INV0073,125497,Redemption,2020-11-20,500,30.7821,16.2432
TXN386042,INV0145,118778,Switch Out,2021-05-19,50000,138.7385,360.3902
TXN651567,INV0197,119364,Switch Out,2021-01-09,500,177.8467,2.8114
TXN358114,INV0197,118989,Switch In,2020-01-22,500,144.2865,3.4653
TXN398090,INV0175,125497,Purchase,2023-06-03,500,91.6647,5.4547
TXN211222,INV0083,125497,Redemption,2019-04-29,10000,192.9126,51.8369
TXN971051,INV0182,120503,Switch In,2024-02-03,5000,181.8985,27.4879
TXN789969,INV0002,120841,SIP,2019-06-29,10000,103.7723,96.3648
TXN440698,INV0188,119364,Switch Out,2020-06-13,5000,127.4658,39.2262
TXN151047,INV0165,119092,SIP,2022-08-16,50000,194.4783,257.0981
TXN174159,INV0141,119551,Switch Out,2023-04-12,25000,197.0353,126.8808
TXN367558,INV0046,120503,Redemption,2023-06-22,5000,106.47,46.9616
TXN993749,INV0054,120503,Redemption,2023-05-11,500,174.0495,2.8727
TXN778604,INV0193,118989,Redemption,2020-05-08,2500,81.3366,30.7365
TXN940014,INV0111,120841,SIP,2020-06-21,5000,93.2082,53.6433
TXN200780,INV0095,125497,Switch Out,2021-03-29,25000,58.0197,430.8881
TXN506941,INV0122,120465,SIP,2023-09-29,5000,65.5614,76.2644
TXN543061,INV0095,120503,Switch Out,2021-02-02,50000,141.6685,352.9366
TXN546711,INV0024,118989,Purchase,2024-10-03,25000,116.8329,213.9808
TXN809298,INV0058,125497,Redemption,2024-07-21,5000,69.2924,72.158
TXN778665,INV0135,118778,Purchase,2022-04-05,25000,98.4946,253.821
TXN183029,INV0123,120465,SIP,2020-08-31,5000,93.4412,53.5096
TXN415001,INV0064,118632,Switch Out,2023-10-18,25000,197.8512,126.3576
TXN150046,INV0142,120841,Purchase,2019-07-04,10000,175.1062,57.1082
TXN635456,INV0109,118778,Switch In,2020-01-23,500,95.9543,5.2108
TXN855299,INV0146,120465,SIP,2022-12-26,25000,185.3658,134.8685
TXN185741,INV0197,120841,Switch Out,2019-03-08,10000,88.248,113.317
TXN793715,INV0119,120503,Redemption,2021-01-16,25000,143.5433,174.1635
TXN187336,INV0107,118989,SIP,2022-07-09,500,194.3305,2.5729
TXN577100,INV0194,119364,Switch In,2021-12-21,25000,96.3474,259.4777
TXN949352,INV0048,125497,Redemption,2021-01-28,50000,145.5804,343.4528
TXN733395,INV0067,120503,Purchase,2023-11-12,25000,80.307,311.3054
TXN106131,INV0102,118778,Purchase,2019-02-24,500,75.2731,6.6425
TXN600296,INV0118,118632,Switch In,2024-06-16,25000,127.6066,195.9146
TXN952631,INV0158,120841,SIP,2023-06-06,10000,196.475,50.8971
TXN231165,INV0035,120841,Purchase,2021-02-20,500,107.0328,4.6715
TXN116656,INV0179,120503,Redemption,2019-04-20,50000,189.3983,263.9939
TXN780130,INV0038,119092,Redemption,2023-11-20,5000,185.4418,26.9626
TXN190275,INV0078,118778,Switch In,2020-08-29,1000,73.1396,13.6725
TXN122876,INV0030,120465,Redemption,2020-09-16,5000,98.3093,50.8599
TXN594392,INV0006,120465,Switch In,2021-09-20,5000,139.3614,35.8779
TXN697091,INV0101,119092,Purchase,2022-09-29,2500,118.0678,21.1743
TXN761032,INV0183,119551,Switch In,2023-08-30,500,46.313,10.7961
TXN706770,INV0153,120465,Switch Out,2022-04-06,25000,198.9287,125.6732
TXN519095,INV0125,119551,Switch Out,2024-06-21,5000,157.9512,31.6553
TXN163653,INV0136,119092,Purchase,2023-09-25,25000,104.408,239.4453
TXN680130,INV0017,119364,SIP,2023-09-05,2500,135.0887,18.5064
TXN618823,INV0160,120465,SIP,2024-01-11,500,44.8874,11.139
TXN269170,INV0074,118989,Redemption,2024-04-06,500,114.2013,4.3782
TXN343377,INV0130,125497,Redemption,2022-10-21,5000,188.2415,26.5616
TXN983390,INV0184,119364,Switch In,2020-06-21,50000,182.4222,274.0894
TXN845941,INV0100,120841,Switch In,2023-01-15,25000,87.3547,286.1895
TXN985555,INV0042,120465,Switch Out,2021-04-28,50000,120.3325,415.5153
TXN885650,INV0023,120841,Switch In,2020-06-12,25000,148.5552,168.2876
TXN263907,INV0156,118632,Switch In,2020-02-18,1000,87.8016,11.3893
TXN418402,INV0061,118989,Redemption,2019-07-12,5000,41.0295,121.8635
TXN373477,INV0092,119551,Redemption,2020-12-16,2500,115.9251,21.5656
TXN946007,INV0017,118778,SIP,2023-10-30,500,132.2781,3.7799
TXN337701,INV0031,120503,Switch Out,2021-07-06,10000,30.9931,322.6525
TXN456855,INV0091,120465,Purchase,2021-12-31,2500,46.2478,54.0566
TXN823659,INV0132,118632,Switch Out,2020-03-02,50000,65.2394,766.408
TXN937798,INV0118,119551,Purchase,2020-03-09,5000,89.1689,56.0734
TXN920150,INV0027,119364,Switch Out,2019-06-21,10000,121.9787,81.9815
TXN275160,INV0162,118778,Purchase,2021-04-21,500,79.9533,6.2537
TXN863729,INV0075,125497,Switch In,2024-09-03,1000,76.9512,12.9952
TXN204117,INV0040,120465,SIP,2022-10-02,25000,177.7894,140.6158
TXN989816,INV0052,118632,Switch In,2023-08-30,500,54.6586,9.1477
TXN975365,INV0122,119551,SIP,2022-03-20,1000,114.2282,8.7544
TXN189374,INV0069,118778,SIP,2023-08-27,1000,191.9802,5.2089
TXN797298,INV0063,125497,Redemption,2024-12-09,25000,136.2523,183.4831
TXN339266,INV0036,118989,Switch In,2023-08-21,50000,151.9249,329.11
TXN993796,INV0133,118989,SIP,2019-05-02,5000,103.3103,48.3979
TXN907562,INV0003,120465,Switch Out,2019-10-13,1000,33.3885,29.9504
TXN430096,INV0103,120503,Redemption,2023-11-13,2500,139.8422,17.8773
TXN896070,INV0010,119551,Redemption,2019-08-25,5000,137.4271,36.3829
TXN539673,INV0103,118778,Switch Out,2022-05-31,2500,48.7727,51.2582
TXN108286,INV0072,125497,Switch Out,2020-08-24,2500,108.5672,23.0272
TXN775156,INV0053,118989,Switch Out,2023-12-17,5000,185.6059,26.9388
TXN919528,INV0167,125497,Switch In,2021-03-19,50000,64.8644,770.8389
TXN138766,INV0138,120841,SIP,2023-05-17,500,108.3868,4.6131
TXN667059,INV0073,118632,Redemption,2020-01-16,10000,108.3875,92.2616
TXN427420,INV0134,118778,SIP,2020-10-17,10000,167.8294,59.5843
TXN935294,INV0139,119551,Switch Out,2021-11-25,500,170.1779,2.9381
TXN911763,INV0078,119092,Switch In,2024-08-31,50000,159.0758,314.3156
TXN162857,INV0096,120503,SIP,2024-09-09,25000,92.1272,271.3639
TXN150051,INV0194,125497,Purchase,2024-01-13,500,42.2463,11.8354
TXN872652,INV0002,120841,Switch In,2022-10-20,10000,89.4121,111.8417
TXN881984,INV0149,119092,Switch Out,2024-12-24,50000,145.5645,343.4903
TXN467355,INV0077,119364,SIP,2020-07-27,1000,149.4669,6.6904
TXN873337,INV0064,118989,Purchase,2022-09-04,10000,194.05,51.5331
TXN301908,INV0200,118778,SIP,2024-02-04,10000,107.119,93.3541
TXN846209,INV0109,120503,Switch In,2019-12-02,1000,137.514,7.272
TXN545526,INV0034,120503,Switch In,2021-05-29,500,121.6624,4.1097
TXN487233,INV0174,120465,Switch Out,2023-07-08,500,55.6052,8.992
TXN644153,INV0200,119364,Switch In,2021-12-16,10000,108.4044,92.2472
TXN767377,INV0109,119364,Switch In,2024-06-28,5000,122.622,40.7757
TXN270753,INV0037,118989,Switch Out,2020-06-04,50000,191.6274,260.923
TXN579946,INV0034,120465,Switch Out,2024-12-07,25000,92.3116,270.8219
TXN322971,INV0117,120503,Switch In,2019-05-14,25000,196.6168,127.1509
TXN487272,INV0031,118632,Switch Out,2023-08-01,10000,122.191,81.8391
TXN487538,INV0147,120503,SIP,2019-06-14,500,71.2198,7.0205
TXN223461,INV0096,118778,SIP,2023-03-14,1000,62.5829,15.9788
TXN609529,INV0008,120841,Redemption,2020-08-05,2500,54.0881,46.2209
TXN151014,INV0079,119364,SIP,2021-06-02,5000,106.9986,46.7296
TXN875590,INV0126,118632,Purchase,2020-05-16,50000,33.7275,1482.4698
TXN170846,INV0012,118778,Switch In,2024-05-24,2500,105.6577,23.6613
TXN693246,INV0116,119364,SIP,2023-03-26,2500,198.0288,12.6244
TXN855009,INV0156,120465,Redemption,2020-07-21,50000,143.9182,347.4196
TXN583326,INV0195,118778,Switch In,2024-01-14,25000,159.1636,157.0711
TXN863220,INV0084,118632,Purchase,2023-08-05,50000,50.2309,995.4032
TXN514603,INV0087,118989,Switch Out,2019-07-07,1000,110.4271,9.0557
TXN390848,INV0166,120465,Purchase,2020-11-09,25000,78.6579,317.832
TXN760717,INV0198,119551,SIP,2020-05-22,10000,181.9966,54.9461
TXN301774,INV0159,118778,Switch Out,2019-08-05,500,60.8197,8.221
TXN298595,INV0193,119364,Switch In,2024-08-20,10000,107.9847,92.6057
TXN790229,INV0137,119551,Redemption,2019-03-19,500,129.9681,3.8471
TXN315802,INV0063,120841,Switch Out,2023-12-25,50000,117.387,425.9415
TXN659461,INV0156,120503,SIP,2023-07-04,50000,171.1414,292.1561
TXN615346,INV0006,119364,SIP,2023-11-26,500,69.347,7.2101
TXN125225,INV0136,118632,SIP,2023-04-14,5000,94.1565,53.1031
TXN220213,INV0026,120841,Switch Out,2020-11-19,500,164.6543,3.0367
TXN291542,INV0066,120841,Purchase,2020-09-23,1000,119.7721,8.3492
TXN811572,INV0044,120841,Purchase,2022-08-25,5000,98.36,50.8337
TXN847949,INV0015,118632,SIP,2023-05-17,500,35.0052,14.2836
TXN249380,INV0106,120503,SIP,2021-11-22,2500,158.0755,15.8152
TXN226842,INV0014,118989,Redemption,2021-09-08,50000,195.271,256.0544
TXN347978,INV0127,119364,Switch Out,2024-08-28,10000,135.4488,73.8286
TXN382368,INV0016,118989,SIP,2024-03-18,500,175.612,2.8472
TXN168637,INV0124,118778,Purchase,2023-07-28,5000,117.8689,42.42
TXN382234,INV0142,119092,Switch Out,2020-02-20,500,69.3858,7.2061
TXN681652,INV0167,119092,Redemption,2022-06-01,50000,32.4552,1540.5852
TXN567646,INV0022,119364,Switch Out,2021-04-13,5000,141.0777,35.4415
TXN666692,INV0044,118632,Redemption,2023-10-02,2500,113.8285,21.9629
TXN143822,INV0001,118778,Switch In,2022-03-30,5000,162.9567,30.683
TXN163098,INV0124,118632,SIP,2021-10-24,500,148.096,3.3762
TXN983360,INV0162,118989,Redemption,2024-09-21,2500,197.9519,12.6293
TXN269257,INV0190,120841,Switch Out,2019-10-14,500,116.7531,4.2825
TXN514507,INV0179,120841,Purchase,2020-07-26,500,102.6197,4.8724
TXN552945,INV0054,118778,Switch Out,2024-08-29,2500,78.7457,31.7478
TXN459279,INV0163,125497,SIP,2024-01-29,25000,111.0664,225.0906
TXN794447,INV0083,120841,SIP,2021-05-12,1000,178.3882,5.6058
TXN444412,INV0005,120465,Redemption,2019-01-09,10000,37.2148,268.7103
TXN104487,INV0003,119364,Redemption,2023-08-20,5000,196.243,25.4786
TXN837463,INV0126,118778,Switch In,2019-11-29,25000,198.8622,125.7152
TXN132450,INV0172,120503,Switch In,2020-05-20,10000,131.6296,75.9708
TXN494659,INV0154,125497,SIP,2023-05-04,50000,86.3625,578.955
TXN905270,INV0179,118632,Purchase,2020-05-26,50000,67.9183,736.1786
TXN302365,INV0114,120465,Purchase,2021-06-26,2500,77.0034,32.4661
TXN394790,INV0175,119551,SIP,2021-02-23,50000,38.5179,1298.0978
TXN743241,INV0161,120503,SIP,2021-06-24,50000,110.7689,451.3902
TXN480632,INV0010,119092,SIP,2024-07-11,5000,39.7451,125.8017
TXN107482,INV0051,119364,Switch In,2020-03-30,1000,152.1406,6.5729
TXN624629,INV0127,120841,Redemption,2021-03-04,10000,93.228,107.2639
TXN815531,INV0155,119364,Switch Out,2020-12-19,25000,63.892,391.2853
TXN234476,INV0191,120503,Purchase,2020-06-05,10000,122.6251,81.5494
TXN997034,INV0059,120841,Switch Out,2022-01-28,10000,195.5391,51.1407
TXN810912,INV0006,119092,Switch Out,2021-11-01,50000,148.1723,337.445
TXN102049,INV0110,118778,Purchase,2022-08-16,5000,113.597,44.0152
TXN526640,INV0071,118989,Purchase,2024-10-23,50000,162.0754,308.4984
TXN479030,INV0133,120465,Purchase,2021-07-08,5000,155.371,32.181
TXN540467,INV0137,119551,Switch In,2022-07-19,2500,181.595,13.7669
TXN304061,INV0086,119551,Purchase,2019-04-14,5000,64.7937,77.168
TXN544407,INV0020,119092,Redemption,2021-03-17,25000,176.0092,142.038
TXN425903,INV0017,118632,Purchase,2019-04-25,2500,81.1744,30.7979
TXN947311,INV0007,120465,Switch Out,2022-10-01,5000,189.9698,26.32
TXN213079,INV0122,120841,Redemption,2022-10-27,1000,77.7811,12.8566
TXN449792,INV0134,119551,Redemption,2019-10-26,50000,187.5643,266.5752
TXN559831,INV0196,119364,Purchase,2024-01-03,10000,193.8444,51.5878
TXN189689,INV0016,119364,Purchase,2023-03-26,500,54.7335,9.1352
TXN827044,INV0017,125497,Redemption,2019-09-11,50000,195.665,255.5388
TXN416115,INV0157,120465,Switch In,2019-09-27,500,44.5729,11.2176
TXN158500,INV0144,120503,Purchase,2022-04-22,25000,67.1565,372.2648
TXN200485,INV0159,118989,Switch In,2021-08-12,5000,105.5087,47.3895
TXN791770,INV0160,119364,Purchase,2024-02-01,50000,198.9116,251.3679
TXN933790,INV0110,118989,Switch Out,2020-02-19,5000,113.0557,44.226
TXN808602,INV0007,125497,Switch In,2024-10-19,25000,123.5696,202.3151
TXN301831,INV0028,125497,Purchase,2019-02-20,10000,148.0522,67.5437
TXN170825,INV0152,119364,Redemption,2020-05-31,25000,194.6099,128.4621
TXN472654,INV0108,118778,Switch In,2023-12-27,2500,163.1697,15.3215
TXN244360,INV0012,118632,Purchase,2020-06-06,1000,68.1062,14.683
TXN557019,INV0132,120841,SIP,2022-06-28,10000,81.5085,122.6866
TXN913166,INV0038,119364,Redemption,2024-04-07,10000,46.5968,214.607
TXN459557,INV0075,120841,SIP,2019-02-03,10000,139.5569,71.6554
TXN789624,INV0174,118778,Redemption,2019-08-23,10000,60.7259,164.6744
TXN958976,INV0144,119092,Purchase,2023-09-25,10000,73.7588,135.577
TXN310105,INV0164,125497,Redemption,2019-10-08,1000,180.9793,5.5255
TXN800302,INV0122,125497,Switch In,2022-09-18,1000,85.5485,11.6893
TXN451965,INV0158,119364,SIP,2023-09-11,10000,126.3299,79.1578
TXN209940,INV0117,125497,Purchase,2024-07-24,1000,97.5862,10.2474
TXN769795,INV0058,119092,Redemption,2024-03-25,500,42.5853,11.7411
TXN350629,INV0124,119364,SIP,2023-03-20,1000,91.6869,10.9067
TXN293194,INV0002,119092,SIP,2019-02-10,5000,99.3716,50.3162
TXN131475,INV0143,120503,Purchase,2020-08-06,2500,182.2692,13.716
TXN303846,INV0162,120841,Switch Out,2023-01-14,5000,85.1566,58.7154
TXN308795,INV0051,119551,SIP,2020-12-14,500,94.471,5.2926
TXN853754,INV0045,119092,SIP,2021-10-04,2500,163.0925,15.3287
TXN122536,INV0046,118632,SIP,2020-02-19,1000,159.0226,6.2884
TXN810360,INV0036,119551,Switch In,2020-03-30,50000,165.7085,301.7347
TXN419891,INV0117,125497,Redemption,2023-02-23,1000,192.141,5.2045
TXN279683,INV0135,125497,Switch Out,2023-11-12,25000,165.2448,151.2907
TXN251448,INV0034,120503,Redemption,2021-02-24,500,99.2934,5.0356
TXN828082,INV0096,118778,SIP,2023-10-26,5000,169.6564,29.4713
TXN900149,INV0158,119092,Switch Out,2021-02-13,500,116.4747,4.2928
TXN927942,INV0039,118778,SIP,2021-10-09,2500,77.2114,32.3786
TXN934259,INV0072,119551,Redemption,2024-09-12,25000,81.4959,306.7639
TXN319401,INV0187,119364,Purchase,2024-04-11,5000,68.0532,73.4719
TXN275566,INV0131,119364,Switch In,2024-09-16,500,54.6488,9.1493
TXN644098,INV0119,125497,Redemption,2022-08-11,5000,61.3634,81.4818
TXN828246,INV0124,125497,Switch In,2024-04-24,10000,40.7403,245.4572
TXN520422,INV0164,120841,Switch Out,2019-05-30,10000,181.0366,55.2374
TXN312861,INV0116,119092,Redemption,2023-06-10,1000,188.2713,5.3115
TXN545668,INV0097,119092,Switch Out,2020-10-05,2500,129.751,19.2677
TXN677295,INV0022,125497,Redemption,2019-12-11,2500,172.8832,14.4606
TXN644022,INV0091,120841,Redemption,2019-06-18,5000,61.2071,81.6899
TXN751297,INV0087,120465,Switch In,2024-01-22,10000,183.2846,54.56
TXN528818,INV0095,120465,Switch In,2022-07-22,5000,116.0815,43.0732
TXN125918,INV0046,120841,Switch In,2021-08-15,5000,41.418,120.7205
TXN179574,INV0092,120841,Purchase,2022-04-21,25000,54.0232,462.7641
TXN673206,INV0165,118778,Purchase,2022-02-06,10000,82.526,121.1739
TXN224348,INV0019,119092,SIP,2019-06-06,500,37.4048,13.3673
TXN449970,INV0051,118778,SIP,2021-10-21,1000,82.5799,12.1095
TXN955181,INV0197,120841,SIP,2021-02-19,25000,40.1882,622.0731
TXN996531,INV0193,119364,Switch Out,2021-12-05,1000,70.1247,14.2603
TXN414021,INV0073,119551,SIP,2023-07-13,50000,75.1639,665.213
TXN708125,INV0194,118989,Purchase,2024-04-17,50000,199.0427,251.2024
TXN256532,INV0102,118778,Redemption,2021-07-18,50000,70.0429,713.8482
TXN345076,INV0133,119092,Switch Out,2024-04-03,5000,70.6617,70.7597
TXN930382,INV0022,120465,SIP,2021-02-08,2500,146.7541,17.0353
TXN831844,INV0107,118989,Redemption,2023-12-02,50000,176.0908,283.9444
TXN685573,INV0008,120465,SIP,2020-07-23,50000,95.7994,521.9239
TXN234580,INV0079,119364,Purchase,2024-08-09,50000,178.8551,279.5559
TXN336444,INV0108,125497,Switch In,2023-07-11,2500,87.8241,28.466
TXN441919,INV0151,118778,Purchase,2019-05-12,2500,63.4927,39.3746
TXN446292,INV0146,118632,Switch Out,2023-05-21,1000,86.0386,11.6227
TXN509611,INV0017,118989,Switch Out,2023-05-02,1000,133.5906,7.4856
TXN213915,INV0085,119092,Switch Out,2024-01-24,5000,92.4143,54.1042
TXN279750,INV0027,120841,Switch Out,2020-12-28,500,144.3919,3.4628
TXN822494,INV0155,119551,Switch In,2019-04-20,50000,70.2791,711.4491
TXN172866,INV0099,118632,SIP,2021-04-23,1000,149.1688,6.7038
TXN791609,INV0135,119092,Purchase,2024-02-06,2500,89.0645,28.0695
TXN643719,INV0003,119551,Redemption,2022-08-31,2500,107.4976,23.2563
TXN264663,INV0029,118989,Redemption,2023-09-10,5000,124.8167,40.0587
TXN172103,INV0100,120465,Redemption,2020-06-16,25000,146.6583,170.4643
TXN553195,INV0182,119092,Switch In,2020-10-12,2500,70.5813,35.4201
TXN425387,INV0151,119364,Redemption,2024-08-20,10000,172.1107,58.1021
TXN311500,INV0002,120465,Redemption,2023-12-31,2500,152.7133,16.3705
TXN518630,INV0155,120503,Redemption,2024-11-23,50000,69.7966,716.3673
TXN614807,INV0118,125497,Switch In,2019-06-10,10000,195.7457,51.0867
TXN777693,INV0117,120503,SIP,2022-05-03,2500,143.0155,17.4806
TXN963428,INV0045,118989,Switch In,2021-10-17,10000,106.9126,93.5343
TXN868862,INV0111,118632,Switch In,2023-04-25,10000,56.7796,176.1196
TXN696236,INV0025,118632,Switch In,2019-06-28,25000,120.6476,207.2151
TXN265603,INV0071,119092,Switch Out,2022-04-10,50000,58.0119,861.8921
TXN861830,INV0185,120503,Redemption,2024-07-14,25000,103.0136,242.6864
TXN679677,INV0032,118989,SIP,2019-11-10,50000,99.4811,502.608
TXN903774,INV0200,120503,SIP,2023-08-07,10000,152.3897,65.6212
TXN365045,INV0054,120465,Switch Out,2019-07-02,1000,62.7051,15.9477
TXN176751,INV0164,120465,Switch In,2023-04-11,500,169.7181,2.9461
TXN518740,INV0050,125497,Switch In,2019-06-04,25000,85.4425,292.5944
TXN220253,INV0182,119551,Redemption,2022-09-01,2500,105.4781,23.7016
TXN583767,INV0018,120465,Purchase,2021-09-19,5000,161.298,30.9985
TXN593656,INV0072,120465,Redemption,2020-11-29,1000,136.3167,7.3359
TXN205397,INV0046,119551,SIP,2020-05-23,10000,82.3643,121.4118
TXN509835,INV0044,118778,Purchase,2019-02-15,25000,95.6545,261.3573
TXN562063,INV0092,120841,Redemption,2021-06-06,1000,81.9838,12.1975
TXN658155,INV0056,119551,Switch In,2019-07-15,25000,131.1109,190.6783
TXN794723,INV0184,118778,Purchase,2023-05-19,25000,86.5462,288.8631
TXN154961,INV0154,120841,Purchase,2019-07-19,5000,153.3686,32.6012
TXN311537,INV0064,118989,SIP,2021-09-04,50000,128.5638,388.912
TXN116817,INV0108,119092,Purchase,2019-03-01,500,54.7701,9.1291
TXN301485,INV0175,125497,Purchase,2021-06-22,50000,82.7457,604.261
TXN975964,INV0171,120503,Redemption,2020-11-15,50000,67.6461,739.1409
TXN637395,INV0028,119551,SIP,2022-08-14,5000,96.3532,51.8924
TXN298754,INV0160,118778,Redemption,2023-06-07,25000,117.7173,212.3732
TXN343697,INV0055,118989,Purchase,2022-12-31,500,116.1497,4.3048
TXN115722,INV0103,125497,SIP,2019-02-19,1000,158.269,6.3184
TXN581061,INV0057,118989,Purchase,2022-02-14,1000,62.1592,16.0877
TXN146073,INV0018,119364,Redemption,2023-08-11,2500,190.9004,13.0958
TXN727959,INV0128,120841,Purchase,2020-12-03,50000,88.2837,566.356
TXN729006,INV0084,120841,Switch In,2020-06-28,500,81.0423,6.1696
TXN766216,INV0195,125497,SIP,2024-05-28,1000,146.4804,6.8269
TXN118506,INV0156,120503,Switch Out,2024-01-13,2500,166.9378,14.9756
TXN771709,INV0190,118989,Redemption,2024-08-24,10000,94.3402,105.9994
TXN113937,INV0060,119364,Purchase,2020-05-23,25000,156.964,159.2722
TXN873758,INV0110,120841,Redemption,2019-11-22,1000,180.2351,5.5483
TXN492716,INV0128,119551,SIP,2021-04-07,1000,160.3566,6.2361
TXN314313,INV0165,118632,Purchase,2021-09-02,5000,35.8134,139.6125
TXN875165,INV0085,119364,Redemption,2022-02-13,5000,170.6527,29.2993
TXN925198,INV0195,125497,Purchase,2024-11-03,25000,161.6618,154.6438
TXN952188,INV0074,118989,Purchase,2021-07-27,25000,143.7793,173.8776
TXN354016,INV0053,125497,Switch Out,2019-08-10,2500,159.2038,15.7031
TXN820738,INV0179,119092,Redemption,2023-04-12,50000,196.5023,254.4499
TXN292461,INV0114,118778,Purchase,2019-09-22,2500,103.2892,24.2039
TXN301814,INV0014,120465,Redemption,2021-04-16,500,41.4279,12.0692
TXN282112,INV0152,118632,Switch Out,2021-04-17,500,108.3513,4.6146
TXN181961,INV0110,119092,Switch In,2022-06-29,10000,37.8937,263.8961
TXN307131,INV0063,118632,Switch In,2020-12-23,25000,80.0226,312.4117
TXN417824,INV0074,119364,Switch Out,2024-01-11,1000,129.7696,7.706
TXN919240,INV0124,119092,Purchase,2023-01-12,2500,82.6359,30.2532
TXN275915,INV0121,118989,Switch In,2023-09-28,5000,146.5172,34.1257
TXN870627,INV0111,118778,Redemption,2024-05-28,10000,169.7377,58.9144
